"日期","省份","城市/来源","新增确诊","疑似确诊","痊愈","死亡"
"20200206","江西省","鹰潭市","10","0","0","0"
"20200206","江西省","赣州市","59","0","2","0"
"20200206","江西省","吉安市","16","0","1","0"
"20200206","江西省","宜春市","62","0","5","0"
"20200206","江西省","抚州市","56","0","7","0"
"20200206","江西省","上饶市","86","0","5","0"
"20200206","山东省","济南市","39","23","3","0"
"20200206","山东省","青岛市","43","35","4","0"
"20200206","山东省","淄博市","15","0","0","0"
"20200206","山东省","枣庄市","19","1","0","0"
"20200206","山东省","东营市","0","0","0","0"
"20200206","山东省","烟台市","31","3","2","0"
"20200206","山东省","潍坊市","27","1","0","0"
"20200206","山东省","济宁市","35","5","4","0"
"20200206","山东省","泰安市","20","4","1","0"
"20200206","山东省","威海市","30","0","5","0"
"20200206","山东省","日照市","14","0","2","0"
"20200206","山东省","临沂市","35","7","3","0"
"20200206","山东省","德州市","27","8","2","0"
"20200206","山东省","聊城市","20","9","0","0"
"20200206","山东省","滨州市","11","0","3","0"
"20200206","山东省","菏泽市","13","0","2","0"
"20200206","河南省","郑州市","112","0","0","0"
"20200206","河南省","开封市","20","0","0","0"
"20200206","河南省","洛阳市","24","0","0","0"
"20200206","河南省","平顶山市","46","0","0","0"
"20200206","河南省","安阳市","40","0","0","0"
"20200206","河南省","鹤壁市","11","0","0","0"
"20200206","河南省","新乡市","41","0","0","0"
"20200206","河南省","焦作市","18","0","0","0"
"20200206","河南省","濮阳市","5","0","0","0"
"20200206","河南省","许昌市","28","0","0","0"
"20200206","河南省","漯河市","26","0","0","0"
"20200206","河南省","三门峡市","7","0","0","0"
"20200206","河南省","南阳市","118","0","0","1"
"20200206","河南省","商丘市","72","0","0","0"
"20200206","河南省","信阳市","176","0","0","0"
"20200206","河南省","周口市","60","0","0","0"
"20200206","河南省","驻马店市","106","0","0","0"
"20200206","河南省","济源市","4","0","0","0"
"20200206","湖北省","武汉市","11618","0","0","478"
"20200206","湖北省","黄石市","635","0","0","2"
"20200206","湖北省","十堰市","395","0","0","0"
"20200206","湖北省","宜昌市","610","0","0","7"
"20200206","湖北省","襄阳市","838","0","0","3"
"20200206","湖北省","鄂州市","471","0","0","18"
"20200206","湖北省","荆门市","553","0","0","17"
"20200206","湖北省","孝感市","2141","0","0","25"
"20200206","湖北省","荆州市","885","0","0","10"
"20200206","湖北省","黄冈市","1897","0","0","32"
"20200206","湖北省","咸宁市","443","0","0","1"
"20200206","湖北省","随州市","915","0","0","9"
"20200206","湖北省","恩施土家族苗族自治州","157","0","0","0"
"20200206","湖北省","仙桃市","307","0","0","5"
"20200206","湖北省","潜江市","74","0","0","1"
"20200206","湖北省","天门市","163","0","0","10"
"20200206","湖北省","神农架林区","10","0","0","0"
"20200206","湖南省","长沙市","190","0","10","0"
"20200206","湖南省","株洲市","46","0","7","0"
"20200206","湖南省","湘潭市","25","0","7","0"
"20200206","湖南省","衡阳市","43","0","8","0"
"20200206","湖南省","邵阳市","83","0","9","0"
"20200206","湖南省","岳阳市","107","0","4","0"
"20200206","湖南省","常德市","64","0","14","0"
"20200206","湖南省","张家界市","5","0","2","0"
"20200206","湖南省","益阳市","43","0","6","0"
"20200206","湖南省","郴州市","29","0","4","0"
"20200206","湖南省","永州市","38","0","8","0"
"20200206","湖南省","怀化市","38","0","7","0"
"20200206","湖南省","娄底市","53","0","4","0"
"20200206","湖南省","湘西土家族苗族自治州","8","0","1","0"
"20200206","广东省","广州市","284","0","0","0"
"20200206","广东省","韶关市","6","0","0","0"
"20200206","广东省","深圳市","334","0","0","0"
"20200206","广东省","珠海市","73","0","0","0"
"20200206","广东省","汕头市","22","0","0","0"
"20200206","广东省","佛山市","57","0","0","0"
"20200206","广东省","江门市","11","0","0","0"
"20200206","广东省","湛江市","19","0","0","0"
"20200206","广东省","茂名市","6","0","0","0"
"20200206","广东省","肇庆市","14","0","0","0"
"20200206","广东省","惠州市","39","0","0","0"
"20200206","广东省","梅州市","12","0","0","0"
"20200206","广东省","汕尾市","5","0","0","0"
"20200206","广东省","河源市","2","0","0","0"
"20200206","广东省","阳江市","13","0","0","0"
"20200206","广东省","清远市","10","0","0","0"
"20200206","广东省","东莞市","53","0","0","0"
"20200206","广东省","中山市","46","0","0","0"
"20200206","广东省","潮州市","5","0","0","0"
"20200206","广东省","揭阳市","7","0","0","0"
"20200206","广东省","云浮市","0","0","0","0"
"20200206","广西壮族自治区","南宁市","31","0","0","0"
"20200206","广西壮族自治区","柳州市","20","0","0","0"
"20200206","广西壮族自治区","桂林市","28","0","0","0"
"20200206","广西壮族自治区","梧州市","5","0","0","0"
"20200206","广西壮族自治区","北海市","31","0","0","0"
"20200206","广西壮族自治区","防城港市","15","0","0","0"
"20200206","广西壮族自治区","钦州市","7","0","0","0"
"20200206","广西壮族自治区","贵港市","7","0","0","0"
"20200206","广西壮族自治区","玉林市","8","0","0","0"
"20200206","广西壮族自治区","百色市","3","0","0","0"
"20200206","广西壮族自治区","贺州市","4","0","0","0"
"20200206","广西壮族自治区","河池市","11","0","0","0"
"20200206","广西壮族自治区","来宾市","2","0","0","0"
"20200206","广西壮族自治区","崇左市","0","0","0","0"
"20200206","海南省","海口市","19","0","0","0"
"20200206","海南省","三亚市","32","0","0","0"
"20200206","海南省","三沙市","0","0","0","0"
"20200206","海南省","儋州市","11","0","0","0"
"20200206","海南省","五指山市","0","0","0","0"
"20200206","海南省","琼海市","6","0","0","0"
"20200206","海南省","文昌市","3","0","0","0"
"20200206","海南省","万宁市","11","0","0","0"
"20200206","海南省","东方市","3","0","0","0"
"20200206","海南省","定安县","3","0","0","0"
"20200206","海南省","屯昌县","0","0","0","0"
"20200206","海南省","澄迈县","6","0","0","0"
"20200206","海南省","临高县","5","0","0","0"
"20200206","海南省","白沙黎族自治县","0","0","0","0"
"20200206","海南省","昌江黎族自治县","4","0","0","0"
"20200206","海南省","乐东黎族自治县","1","0","0","0"
"20200206","海南省","陵水黎族自治县","4","0","0","0"
"20200206","海南省","保亭黎族苗族自治县","2","0","0","0"
"20200206","海南省","琼中黎族苗族自治县","1","0","0","0"
"20200206","重庆市","万盛经开区","1","0","0","0"
"20200206","重庆市","两江新区","14","0","0","0"
"20200206","重庆市","高新区","4","0","0","0"
"20200206","重庆市","万州区","73","0","2","1"
